city,split_id,N,z_kde,dirichlet_unnorm,dirichlet_sym,r2_base,r2_aug,gain
d10_zebullo,6,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.3666081375914768,0.449724519856454,0.0831163822649772
d10_zebullo,7,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.2869169410759239,0.3037117891238731,0.016794848047949174
d10_zebullo,8,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.22611846829209747,0.3432971184244483,0.11717865013235085
d10_zebullo,9,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.1779969838143487,0.2545967486659849,0.07659976485163622
d14_montreal_bixi,0,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6350334786942216,0.6525826897284709,0.017549211034249335
d14_montreal_bixi,1,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6006948892156407,0.6129762365938429,0.01228134737820219
d14_montreal_bixi,2,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6228774069278593,0.6281641174770253,0.005286710549165963
d14_montreal_bixi,3,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6178972609256774,0.6254628058523575,0.007565544926680046
d14_montreal_bixi,4,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6080401218266067,0.6159052509048073,0.007865129078200583
d14_montreal_bixi,5,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6309877867942266,0.6465982731178164,0.015610486323589745
d14_montreal_bixi,6,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6079817274813064,0.6198920653028586,0.011910337821552153
d14_montreal_bixi,7,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6064507987904643,0.6200425897126104,0.01359179092214613
d14_montreal_bixi,8,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6888651848559518,0.6974765838163296,0.00861139896037777
d14_montreal_bixi,9,717,-1.393289033172466,1.1187636169585986,0.31061350749159583,0.6196363793494024,0.6316615634966773,0.012025184147274937
d16_london_tfl,0,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.18982719750589228,0.25205690592306873,0.062229708417176455
d16_london_tfl,1,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.2611657919541793,0.31075382299278675,0.04958803103860743
d16_london_tfl,2,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.14184320726249744,0.20007148337028335,0.058228276107785915
d16_london_tfl,3,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.10640232211541045,0.15103261261952927,0.04463029050411882
